Hostname,LocalIP,HostType,OSVersion,MachineDomain,OU,SiteName,Product,CVE ID,CVE Description,Status,Severity,Created Date,Closed Date,Closed Dwell Time,Base Score,CVSS Version,Vector,Vendor Advisory,References,Recommended Remediations,Remediation Details,Remediation Links,Group Names,Tags,Host ID,Exploit status value,Exploit status label,Platform,Vulnerable Product Versions,Closed Product Versions,RemediationLevel
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Internet Explorer,CVE-2019-1367,"A remote code execution vulnerability exists in the way that the scripting engine handles objects in memory in Internet Explorer, aka 'Scripting Engine Memory Corruption Vulnerability'. This CVE ID is unique from CVE-2019-1221.",open,HIGH,2020-03-15T23:36:59Z,,0,7.5,3.0,CVSS:3.1/AV:N/AC:H/PR:N/UI:R/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-1367,,Update Microsoft Internet Explorer,Install patch for Microsoft Internet Explorer 11 on Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Internet Explorer 11.0.9600.19036,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2019-0903,"A remote code execution vulnerability exists in the way that the Windows Graphics Device Interface (GDI) handles objects in the memory, aka 'GDI+ Remote Code Execution Vulnerability'.",open,HIGH,2020-03-15T23:36:59Z,,0,8.8,3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0903,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,.NET Framework (4.5+),CVE-2020-1147,"A remote code execution vulnerability exists in .NET Framework, Microsoft SharePoint, and Visual Studio when the software fails to check the source markup of XML file input, aka '.NET Framework, SharePoint Server, and Visual Studio Remote Code Execution Vulnerability'.",open,HIGH,2020-07-15T19:25:00Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-1147,"http://packetstormsecurity.com/files/158694/SharePoint-DataSet-DataTable-Deserialization.html, http://packetstormsecurity.com/files/158876/Microsoft-SharePoint-Server-2019-Remote-Code-Execution.html, https://www.exploitalert.com/view-details.html?id=35992",Update Microsoft .Net Framework,Install patch for Microsoft .Net Framework 4.6.1 on Microsoft Windows Server 2012 R2 x64 (Server): Security Update KB4601048,https://www.catalog.update.microsoft.com/Search.aspx?q=4601048,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,.NET Framework (4.5+) 4.6.1.394271,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2019-1395,"An elevation of privilege vulnerability exists in Windows when the Win32k component fails to properly handle objects in memory, aka 'Win32k Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2019-1393, CVE-2019-1394, CVE-2019-1396, CVE-2019-1408, CVE-2019-1434.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-1395,https://www.zerodayinitiative.com/advisories/ZDI-19-981/,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2019-0986,"An elevation of privilege vulnerability exists when the Windows User Profile Service (ProfSvc) improperly handles symlinks, aka 'Windows User Profile Service Elevation of Privilege Vulnerability'.",open,HIGH,2020-03-15T23:36:59Z,,0,7.1,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:N/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0986,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2018-8453,"An elevation of privilege vulnerability exists in Windows when the Win32k component fails to properly handle objects in memory, aka ""Win32k Elevation of Privilege Vulnerability."" This affects Windows 7, Windows Server 2012 R2, Windows RT 8.1, Windows Server 2008, Windows Server 2019, Windows Server 2012, Windows 8.1, Windows Server 2016, Windows Server 2008 R2, Windows 10, Windows 10 Servers.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2018-8453,"http://www.securitytracker.com/id/1041828, http://www.securityfocus.com/bid/105467, https://securelist.com/cve-2018-8453-used-in-targeted-attack, http://packetstormsecurity.com/files/153669/Microsoft-Windows-NtUserSetWindowFNID-Win32k-User-Callback.html",Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2020-0634,"An elevation of privilege vulnerability exists when the Windows Common Log File System (CLFS) driver improperly handles objects in memory, aka 'Windows Common Log File System Driver Elevation of Privilege Vulnerability'.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0634,https://www.zerodayinitiative.com/advisories/ZDI-20-125/,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2019-1393,"An elevation of privilege vulnerability exists in Windows when the Win32k component fails to properly handle objects in memory, aka 'Win32k Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2019-1394, CVE-2019-1395, CVE-2019-1396, CVE-2019-1408, CVE-2019-1434.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-1393,https://www.zerodayinitiative.com/advisories/ZDI-19-983/,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2020-0791,"An elevation of privilege vulnerability exists when the Windows Graphics Component improperly handles objects in memory, aka 'Windows Graphics Component Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-0898.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0791,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-31956,Windows NTFS Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T15:38:44Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H/E:F/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-31956,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2020-0668,"An elevation of privilege vulnerability exists in the way that the Windows Kernel handles objects in memory, aka 'Windows Kernel Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-0669, CVE-2020-0670, CVE-2020-0671, CVE-2020-0672.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0668,"https://www.zerodayinitiative.com/advisories/ZDI-20-257/, http://packetstormsecurity.com/files/156576/Microsoft-Windows-Kernel-Privilege-Escalation.html, http://packetstormsecurity.com/files/157615/Service-Tracing-Privilege-Escalation.html",Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2019-0887,"A remote code execution vulnerability exists in Remote Desktop Services - formerly known as Terminal Services - when an authenticated attacker abuses clipboard redirection, aka 'Remote Desktop Services Remote Code Execution Vulnerability'.",open,HIGH,2020-03-15T23:36:59Z,,0,8.0,3.0,CVSS:3.0/AV:N/AC:L/PR:L/UI:R/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0887,"https://research.checkpoint.com/reverse-rdp-the-hyper-v-connection/, http://www.securityfocus.com/bid/108964, https://research.checkpoint.com/reverse-rdp-attack-code-execution-on-rdp-clients/",Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2020-1048,"An elevation of privilege vulnerability exists when the Windows Print Spooler service improperly allows arbitrary writing to the file system, aka 'Windows Print Spooler Elevation of Privilege Vulnerability'. This CVE ID is unique from CVE-2020-1070.",open,HIGH,2020-05-14T23:41:55Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-1048,"http://packetstormsecurity.com/files/158222/Windows-Print-Spooler-Privilege-Escalation.html, http://packetstormsecurity.com/files/159217/Microsoft-Spooler-Local-Privilege-Elevation.html",Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2021-1675,Windows Print Spooler Elevation of Privilege Vulnerability,open,HIGH,2021-06-09T15:38:44Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H/E:U/RL:O/RC:C,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2021-1675,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2020-0610,"A remote code execution vulnerability exists in Windows Remote Desktop Gateway (RD Gateway) when an unauthenticated attacker connects to the target system using RDP and sends specially crafted requests, aka 'Windows Remote Desktop Gateway (RD Gateway) Remote Code Execution Vulnerability'. This CVE ID is unique from CVE-2020-0609.",open,CRITICAL,2020-03-15T23:36:59Z,,0,9.8,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0610,,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2020-0938,"A remote code execution vulnerability exists in Microsoft Windows when the Windows Adobe Type Manager Library improperly handles a specially-crafted multi-master font - Adobe Type 1 PostScript format.For all systems except Windows 10, an attacker who successfully exploited the vulnerability could execute code remotely, aka 'Adobe Font Manager Library Remote Code Execution Vulnerability'. This CVE ID is unique from CVE-2020-1020.",open,HIGH,2020-04-15T18:29:24Z,,0,7.8,3.0,CVSS:3.1/AV:L/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0938,http://packetstormsecurity.com/files/161299/Apple-CoreText-libFontParser.dylib-Stack-Corruption.html,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2019-0623,"An elevation of privilege vulnerability exists in Windows when the Win32k component fails to properly handle objects in memory, aka 'Win32k Elevation of Privilege Vulnerability'.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0623,http://www.securityfocus.com/bid/106891,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,.NET Framework (4.5+),CVE-2020-0646,"A remote code execution vulnerability exists when the Microsoft .NET Framework fails to validate input properly, aka '.NET Framework Remote Code Execution Injection Vulnerability'.",open,CRITICAL,2020-03-15T23:36:59Z,,0,9.8,3.0,CVSS:3.1/AV:N/AC:L/PR:N/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2020-0646,http://packetstormsecurity.com/files/156930/SharePoint-Workflows-XOML-Injection.html,Update Microsoft .Net Framework,Install patch for Microsoft .Net Framework 4.6.1 on Microsoft Windows Server 2012 R2 x64 (Server): Security Update KB4601048,https://www.catalog.update.microsoft.com/Search.aspx?q=4601048,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,60,Easily Accessible (high),Windows,.NET Framework (4.5+) 4.6.1.394271,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Internet Explorer,CVE-2019-0541,"A remote code execution vulnerability exists in the way that the MSHTML engine inproperly validates input, aka ""MSHTML Engine Remote Code Execution Vulnerability."" This affects Microsoft Office, Microsoft Office Word Viewer, Internet Explorer 9, Internet Explorer 11, Microsoft Excel Viewer, Internet Explorer 10, Office 365 ProPlus.",open,HIGH,2020-03-15T23:36:59Z,,0,8.8,3.0,CVSS:3.0/AV:N/AC:L/PR:N/UI:R/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0541,"http://www.securityfocus.com/bid/106402, https://www.exploit-db.com/exploits/46536/",Update Microsoft Internet Explorer,Install patch for Microsoft Internet Explorer 11 on Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Internet Explorer 11.0.9600.19036,,O
RISE-RPTPRESQL,10.7.16.224,Server,Windows Server 2012 R2,ead.ubc.ca,"SQL Servers,Servers,RISE,SERVICES",Vancouver,Windows,CVE-2019-0863,"An elevation of privilege vulnerability exists in the way Windows Error Reporting (WER) handles files, aka 'Windows Error Reporting Elevation of Privilege Vulnerability'.",open,HIGH,2020-03-15T23:36:59Z,,0,7.8,3.0,CVSS:3.0/AV:L/AC:L/PR:L/UI:N/S:U/C:H/I:H/A:H,https://portal.msrc.microsoft.com/en-US/security-guidance/advisory/CVE-2019-0863,http://packetstormsecurity.com/files/153008/Angry-Polar-Bear-2-Microsoft-Windows-Error-Reporting-Local-Privilege-Escalation.html,Update Microsoft Windows Server 2012 R2,Install patch for Microsoft Windows Server 2012 R2 x64 (Server): Monthly Rollup KB5004298,https://catalog.update.microsoft.com/v7/site/Search.aspx?q=KB5004298,GRP-Win-Servers,"FalconGroupingTags/ITDA, FalconGroupingTags/RISe",b9731134f2d840c393e7c1f5529159b2,90,Actively used (critical),Windows,Windows Windows Server 2012 R2,,O
